user_id,message,published_time,type,love,wow,sad,total
112638779551,"Good news, Washington Capitals fans",2016-06-22 20:47:57,link,91,29,41,161
52150999700,Selena Gomez knows how to shake it off—and we're lovin' it!,2016-06-21 06:37:05,link,95,49,29,173
5281959998,"A summertime recipe for one of ""the finest dishes of the Italian diaspora in America."" Thanks, Sam Sifton!",2016-06-23 19:25:00,link,165,16,45,226
52150999700,The young Star Trek actor's death has officially been ruled an accident.,2016-06-21 16:07:21,link,29,61,48,138
25902406772,An updated look at LeBron James's Finals track record compared to his contemporaries.,2016-06-20 13:41:17,photo,81,63,34,178
25902406772,The Pittsburgh Penguins have a choice to make between Matt Murray and Marc-Andre Fleury.,2016-06-16 14:09:46,link,63,1,24,88
7245371700,"Proof Kendall Jenner is only human, just like the rest of us.",2016-06-22 15:03:58,link,99,69,6,174
7245371700,Thoughts on the Pretty Little Liars premiere??,2016-06-22 08:11:10,link,126,79,48,253
7245371700,Basically sums up my love story in 4 minutes.,2016-06-23 18:40:11,link,99,51,11,161
52150999700,Xena: Warrior Princess marked a seriously legendary moment for women in film.,2016-06-17 16:02:00,link,30,75,10,115
25902406772,Robert Ayers keeps it real about the Tampa Bay Buccaneers improvement this off season.,2016-06-20 15:41:08,link,80,40,42,162
52150999700,Matt LeBlanc and James Corden faced off in the ultimate scooter race! 😂,2016-06-15 06:50:00,link,3,68,35,106
10513336322,"First, evangelical hedge fund manager Jonathan Ruffer bought Auckland Castle for £15m. Now he's putting on what's billed as the biggest live show in Britain since the 2012 Olympics featuring Romans, Vikings, flaming arrows, jousting knights and a 1,000-strong cast.",2016-06-21 07:20:00,link,104,35,31,170
112638779551,"""I grew up being a Kobe Bryant fan of course…before I was a Kevin Durant fan"" - LA Lakers' Brandon Ingram after being drafted No 2 overall in the #NBADraft.",2016-06-23 19:34:57,video,151,51,24,226
75932763901,SO ADORABLE! This green-eyed cutie looks just like her famous daddy! —> http://bit.ly/28OhBr9,2016-06-21 16:00:00,photo,45,34,36,115
25902406772,"Ahh, the life of a New York Jets fan.",2016-06-15 08:58:03,link,80,24,46,150
52150999700,"Soon after Michael Weatherly's exit, Wilmer Valderrama joins NCIS as series regular: http://share.ew.com/MQP8TkF",2016-06-17 15:41:50,video,64,22,10,96
10606591490,"""Now I understand why some people hate me!""",2016-06-16 16:30:18,link,138,76,12,226
95926963131,The 28-year-old and her 3 friends were getting ready to close out their tab when she first heard the gunshots.,2016-06-17 13:14:05,link,148,86,1,235
112638779551,"Did Cristiano Ronaldo snub his opponent?

Nicole Dabeau for @TheBuzzer.",2016-06-17 18:41:49,video,41,8,12,61
86680728811,"What we learned from the 2016 primary: Big money doesn't matter anymore, retail campaigning is dead, and Democrats still like to fall in love.",2016-06-15 19:04:04,link,50,39,37,126
25902406772,Welcome to the Eagle party.,2016-06-18 13:20:32,link,63,18,42,123
5281959998,Smart tart.,2016-06-18 05:55:00,link,99,15,10,124
86680728811,"Alabama teen wanted to scare her friends, but the prank turned into a joke on her when she couldn't get out of the purple dinosaur head.",2016-06-21 22:05:35,link,51,48,50,149
86680728811,"Mother's photo shows her son playing in lake near Disney resort on the same day a 2-year-old boy was attacked by a gator in nearly the same spot. ""I can assure you alligators were not on my mind at all when Channing was in the water.""",2016-06-17 04:30:11,link,72,37,15,124
7245371700,I can't believe this FRIENDS (TV Show) episode almost didn't exist. (via AOL),2016-06-22 16:10:12,link,1,75,12,88
95926963131,Money is no object for Republican National Committee nominee Donald J. Trump.,2016-06-23 21:14:04,link,144,60,50,254
25902406772,Nothing like hitting some dingers from an aircraft carrier.,2016-06-21 19:09:04,link,44,8,22,74
86680728811,"Roboticist and artist Alexander Reben tells ABC News he wanted to create a machine that would spur debate around sci-fi author Isaac Asimov's ""First Law"" of robotics, which says a robot may not harm a human being: http://abcn.ws/28EyH1v",2016-06-15 11:20:00,link,113,33,7,153
25902406772,Dance like there's no one watching!,2016-06-15 13:13:02,link,154,53,36,243
112638779551,Draymond Green's Game 6 outfit might earn him another flagrant.,2016-06-16 18:55:09,link,77,87,34,198
52150999700,"Clear eyes, full hearts, can't lose! Friday Night Lights stars reunite and reveal where their characters are now: http://share.ew.com/NdDrqO3 ❤️",2016-06-15 17:29:00,video,6,32,49,87
86680728811,NEW: IOC upholds Olympic ban on Russia's track and field athletes; every other Russian athlete to undergo independent doping evaluations.,2016-06-21 08:16:29,link,9,64,24,97
95926963131,The only martini recipes you need on National Martini Day! 🍸 (via People Great Ideas),2016-06-19 16:40:04,link,78,73,48,199
112638779551,"Stephen Curry says his father-in-law threatened with arrest in mistaken identity mishap before Game 6

http://www.foxsports.com/nba/story/steph-curry-says-father-in-law-menaced-in-mistaken-identity-incident-061716",2016-06-17 05:12:17,link,186,79,34,299
10606591490,"""This is what the audience has been waiting to see.""",2016-06-20 16:00:33,link,49,31,47,127
5281959998,"""Donald J. Trump is not just razing the standards of civil language, but of civility itself"" Robert Zaretsky writes in The New York Times Opinion Section.",2016-06-22 22:25:00,link,147,22,44,213
10606591490,"""You're in the great game now, and the great game is terrifying.""",2016-06-22 17:00:34,link,147,48,32,227
13652355666,The Golden State Warriors are one win away from notching their second consecutive NBA championship.,2016-06-16 20:30:00,link,53,49,21,123
18807449704,Hilarious.,2016-06-19 14:48:29,link,43,11,30,84
13652355666,"It's not the end of the world. It's monsoon season. Arizona residents and visitors beware, now through Sept. 30. http://usat.ly/1Q9jG1C",2016-06-16 19:50:00,video,81,92,49,222
7245371700,"Whoa, that's a lot of dough.",2016-06-19 10:49:01,link,13,25,27,65
52150999700,"When it comes to Harry Potter, Blake Lively is definitely a Ravenclaw.",2016-06-21 06:55:00,link,82,54,31,167
13652355666,"The gunman wrote on Facebook, ""now taste the Islamic state vengeance,"" according to Johnson's letter.",2016-06-15 22:40:00,link,3,77,38,118
25902406772,The two teams battle on Wednesday with everything on the line.,2016-06-22 10:51:59,link,162,81,15,258
52150999700,The Nicki Minaj and Jeremih Official verses are 🔥,2016-06-15 20:39:00,link,58,97,20,175
112638779551,Check out Ken Rosenthal's Bow Tie Cause during tonight's Pirates-Cubs game!,2016-06-18 18:35:13,link,41,64,49,154
7245371700,Logic is ~ killin' this ~.,2016-06-21 21:25:44,link,76,97,28,201
86680728811,"""We are increasingly seeing situations where people are getting infected with bacteria that are resistant to many if not all of the antibiotics [we currently use].""",2016-06-20 12:35:56,link,17,59,12,88
25902406772,Sam Vecenie will be grading each pick in this NBA Draft.,2016-06-23 18:54:45,link,31,80,20,131
112638779551,"It's a picture perfect day for the U.S. Open Championship at Oakmont Country Club. NFL on FOX's John Lynch welcomes you to our Saturday coverage.

Get comfortable, we're here all day!",2016-06-18 10:26:11,video,110,75,28,213
112638779551,"On Wednesday, Kevin Love wore his WWE championship belt to the Cleveland Cavaliers victory parade.

He also gave the crazy details on how he got the belt in the first place...",2016-06-22 14:49:33,link,65,22,47,134
25902406772,"The U.S. Open Championship Trophy is what everyone wants, but the money isn't too bad either.",2016-06-18 20:00:01,link,185,28,45,258
86680728811,Lightning has killed dozens of people in India over the past 24 hours - mostly farm laborers working in fields.,2016-06-22 10:45:47,link,72,43,2,117
18807449704,#Neverforget Meat Loaf's star role in Fight Club,2016-06-22 06:37:52,link,167,14,42,223
112638779551,How did the Golden State Warriors blow a 3-1 lead in the NBA Finals? LeBron James is one explanation. This might be another.,2016-06-20 16:46:34,link,96,21,38,155
75932763901,Fans are FREAKING OUT over this throwback snap of Kourtney Kardashian — and you have to read the caption to understand why:  http://bit.ly/28Jjvvf,2016-06-20 13:00:00,photo,185,63,23,271
10606591490,It's not what you think.,2016-06-15 15:00:33,link,194,79,24,297
86680728811,"We're talking with Senator Chris Murphy (D-CT) who staged a 15-hour ""filibuster"" over gun control on the Senate floor in the wake of the Orlando shooting.",2016-06-17 10:38:01,video,110,9,46,165
10606591490,"""I didn't think my vote was going to matter too much.""",2016-06-24 10:30:19,link,170,12,45,227
10513336322,"""Women. Can't they just button it? Women, eh? Women! Whaddya gonna do? is the general message of these adverts.""",2016-06-23 11:00:00,link,18,60,28,106
52150999700,"Suicide Squad fans, this soundtrack with twenty one pilots and Eminem is going to be RAD.",2016-06-17 11:40:00,link,24,65,45,134
52150999700,Tom Hiddleston has something very important to tell the world. 😍,2016-06-20 11:53:00,link,22,6,40,68
25902406772,Kevin Love enjoyed some beverages in a way that would make Stone Cold Steve Austin proud.,2016-06-20 00:08:48,link,57,48,37,142
52150999700,The Good Wife star is joining Richard Gere for a new project! 👌🏼,2016-06-23 21:59:00,link,36,83,18,137
86680728811,"The cases are tragically similar: Student-athletes at two elite universities accused of sex crimes against unconscious women. Yet one is given six months in a county jail, while the other is facing at least 15 years in prison. 

But the comparison is not so simple. http://abcn.ws/21sCaea",2016-06-18 15:14:36,link,131,29,26,186
86680728811,Rep. Bob Dold joined Democrats on the House floor Tuesday by calling for the chamber to take up gun control measures after the Orlando nightclub shooting.,2016-06-15 17:34:45,link,102,90,19,211
25902406772,What brilliant goal by U.S. Soccer star Clint Dempsey.,2016-06-16 21:19:31,link,176,33,23,232
7245371700,"Beyoncé has fooled us all, again.",2016-06-20 04:36:13,link,86,89,36,211
75932763901,SERIOUSLY?! Find out who is leaving NOTHING to the imagination on the beach (via Life & Style Weekly) —> http://bit.ly/28KyUK0,2016-06-21 02:15:00,photo,68,39,45,152
112638779551,"From one legend to another.

Jim Brown hands the championship trophy to LeBron James & the Cleveland Cavaliers.",2016-06-22 17:40:11,video,57,25,22,104
10606591490,"Serena Williams: ""For most of my career, I've been real quiet, and secretive about what I do.""",2016-06-21 22:00:16,link,186,1,34,221
52150999700,"""It hurts me as a man, as a human being, and as a gay person."" —Ricky Martin",2016-06-15 13:18:01,link,85,84,2,171
52150999700,Chris Hemsworth shocked the cast with his improv skills in Ghostbusters!,2016-06-17 10:56:00,link,42,26,8,76
7245371700,Cheers to more Taylor Swift + Tom Hiddleston Beyoncé dance-offs like this.,2016-06-19 08:01:56,link,20,93,36,149
86680728811,"The efforts to stop Donald Trump from securing the nomination at the Republican National Convention are heating up, with nearly three dozen delegates dialing into a conference call to discuss coordinating methods to block his coronation in Cleveland: http://abcn.ws/1Y08MOJ",2016-06-17 20:38:26,link,27,99,48,174
112638779551,"LeBron James is on the verge of doing the impossible. In the meantime, he's reminded us all of his boundless greatness:",2016-06-17 09:30:00,link,175,81,40,296
86680728811,"DEVELOPING: British politician reportedly shot after town hall meeting; 52-year-old man arrested, police say. http://abcn.ws/1Q80kd7",2016-06-16 08:51:39,photo,85,42,9,136
75932763901,PREGNANT! Kourtney Kardashian's latest Instagram post has fans completely shocked –> http://bit.ly/28HWGNc,2016-06-16 13:01:06,photo,74,91,43,208
25902406772,"For the first time ever, two teams will meet in Game 7 of the NBA Finals with the exact same aggregate score.",2016-06-17 11:14:39,photo,46,28,24,98
25902406772,Kevin Durant has a massive decision to make.,2016-06-20 21:37:33,link,111,45,18,174
112638779551,"Chicago Bulls GM Gar Forman on the Derrick Rose trade: ""The sense I got is that Derrick will be excited about New York.""",2016-06-22 20:25:01,video,166,18,28,212
10513336322,"""The problem here, for the most part, isn't faulty guns or insufficient training. It's dangerous people using guns effectively.""",2016-06-23 10:20:00,link,44,52,30,126
7245371700,"Congrats, Mila Kunis and Ashton Kutcher!",2016-06-15 20:31:27,link,54,99,37,190
13652355666,Mid-July is going to be the busiest time to fly this summer.,2016-06-22 19:36:00,link,72,96,46,214
112638779551,Chad Clay was dismissed following his second arrest in four months.,2016-06-23 13:57:47,link,146,33,39,218
